"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2022-12-31","33626K.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",312148720810,267469762220,44678958590,6365336133,8739861860,8309032410,17048894270,20408128100,37457022370,304926784590,-3112340870,1818387870,4930728730,12334550990,21948511840,9613960850,3099044860,12713005710,-8436478940,4276526770,412936650,3863590120,0,0,3863590120,140981862,3722608258,47.21,47.21,78847922,78847922
"2022-12-31","33626L.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",312148720810,267469762220,44678958590,6365336133,8739861860,8309032410,17048894270,20408128100,37457022370,304926784590,-3112340870,1818387870,4930728730,12334550990,21948511840,9613960850,3099044860,12713005710,-8436478940,4276526770,412936650,3863590120,0,0,3863590120,140981862,3722608258,47.21,47.21,78847922,78847922
"2022-12-31","3363.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3013957000,2672227000,341730000,116388000,131637000,92103000,223740000,-134606000,205522000,2877749000,-55869000,3731000,59350000,126961000,263178000,136217000,-1329000,134888000,-58021000,76867000,8263000,68604000,0,0,47167000,0,47167000,0.079,0.079,500000000,500000000
"2022-12-31","3363.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1620659000,1323529000,297130000,77580000,83789000,38554000,122343000,-17575000,199923000,1523452000,-2155000,1859000,4014000,97149000,173904000,76690000,15716000,76755000,-19730000,72676000,25655000,51757000,0,-4736000,47021000,0,47021000,0.53,0.53,88319000,88992000
"2022-12-31","336370.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",461219277350,415816524300,45402753050,9676000000,14756623000,19945000000,34701623000,46234000000,90611623000,506428147300,-6312999380,2473000000,9203000000,47787000000,15642249381,-32144750620,-6341941400,-28817061960,-2358058570,-36717061960,7114798810,-47755298938,0,543625498,-43831860770,0,-11343751370,-496.94,-496.94,88204248,88204248
"2022-12-31","33637K.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",461219277350,415816524300,45402753050,9676000000,14756623000,19945000000,34701623000,46234000000,90611623000,506428147300,-6312999380,2473000000,9203000000,47787000000,15642249381,-32144750620,-6341941400,-28817061960,-2358058570,-36717061960,7114798810,-47755298938,0,543625498,-43831860770,0,-11343751370,-496.94,-496.94,88204248,88204248
"2022-12-31","33637L.KS","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",461219277350,415816524300,45402753050,9676000000,14756623000,19945000000,34701623000,46234000000,90611623000,506428147300,-6312999380,2473000000,9203000000,47787000000,15642249381,-32144750620,-6341941400,-28817061960,-2358058570,-36717061960,7114798810,-47755298938,0,543625498,-43831860770,0,-11343751370,-496.94,-496.94,88204248,88204248
"2022-12-31","336570.KQ","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",81508860190,32696017110,48812843080,661442000,2714603000,10733633000,13448236000,-7466608000,22057480000,54753497110,-122476750,250906000,385184000,1696938120,28452301110,18182703850,8572659130,26755362980,-8957843130,17797519850,4401359410,13396161260,0,-830,13396160430,-830,13396161260,158,158,84617693,84987894
"2022-12-31","3366.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3072451000,2750134000,322317000,0,285126000,80171000,365297000,-2322000,362975000,3113109000,-102325000,38032000,140357000,184115000,7071000,-1748383000,1713037000,-40658000,-1853394000,-1888740000,107322000,-1996062000,0,0,-1996062000,0,-2157923000,-2.67,-2.67,748366000,748366000
"2022-12-31","3368.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",3300608000,1850068000,1450540000,0,0,0,609055000,1650333000,1650333000,3500401000,-401511000,30979000,459009000,604263000,650111000,45848000,-56841000,18907000,-402168000,-413161000,1842000,-385423000,0,0,-415003000,0,-383599000,-0.16,-0.16,2634532000,2634532000
"2022-12-31","3369.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",6919421033,4267181490,2652239543,143991281,106530236,0,106530236,779821102,1030342619,5297524110,-140849278.28,93696682,234358723,1237640195,2924078154,1897546306,-232977158,1664569148,-1381566,1663187582,306122888,1357064694,-0.40000009536743164,9.685754776000977e-8,1308419060,0,1308419060,0.23,0.23,5587412000,5688778524
"2023-03-31","3370.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4194073000,1653483000,2540590000,0,0,0,2389508000,43123000,2497938000,4151421000,-53671000,42000,53713000,107119000,194090000,1218000,41433000,42651000,-95146000,-52495000,17385000,-69880000,0,0,-69880000,0,-69880000,-23.37,-23.37,2990233,2990233
"2023-03-31","3371.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",24253875000,13932110000,10321765000,147000000,345000000,5507000000,5852000000,20445000,5999192000,19931302000,252000,266000,14000,760049000,5223087000,4463035000,-140463000,4322572000,140449000,4463021000,1383546000,3079475000,0,-1000,2738010000,0,2738010000,108.67,107.71,25194900,25420766
"2023-03-31","3372.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",4210139000,1414500000,2795639000,11000000,0,0,2645000000,47018000,2740884000,4155384000,-36029000,143000,36172000,78636000,180549000,209991000,-155238000,54753000,119066000,173819000,-32480000,206299000,0,1000.0000000037253,206300000,0,206300000,15.06,15.06,13698833,13698833
"2022-12-31","3372.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1223212000,1112762000,110450000,30568000,50974000,20079000,64769999,60162000,95338000,1208100000,8854000,9750000,896000,158117000,173229000,15112000,0,15112000,69016000,84128000,0,84128000,0,0,84128000,0,84128000,0.49,0.49,172157000,172868000
"2022-12-31","3373.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",564555000,436461000,128094000,61877000,42931000,38463000,81394000,47183000,143271000,579732000,1867000,1867000,0,29736000,14559000,-15177000,0,-15177000,49050000,33873000,5209000,28664000,0,0,28664000,0,28664000,0.66,0.66,43290000,43407000
"2023-03-31","3374.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",45281080000,40121998000,5159082000,39000000,550240000,0,550240000,9818000,2809942000,42931940000,-36521000,179000,36700000,265358000,2638460000,2373100000,-23966000,2349134000,-12734000,2336400000,697800000,1638600000,0,0,1638600000,0,1638600000,469.41,469.41,3490000,3490000
"2022-12-31","3374.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",7731797000,4864697000,2867100000,321463000,133126000,55896000,189022000,27676000,408399000,5273096000,14621000,19040000,4419000,791641000,3297058000,2505417000,-46716000,2505417000,42297000,2500998000,517262000,1983736000,0,0,1983736000,0,1983736000,7.31,7.21,271372914,275136755
"2023-03-31","3375.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",9726733000,7171526000,2555207000,0,541569000,97893000,639462000,8624000,2017231000,9188757000,-3757000,58000,3815000,31653000,584466000,552816000,-14844000,537972000,11029000,549001000,176119000,372882000,0,-1000,372881000,0,372881000,261.66,261.66,1425022,1425022
"2022-12-31","3376.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",11824698000,9322982000,2501716000,198327000,497025000,229876000,726901000,662896000,925228000,10248210000,50825000,62024000,11199000,612766000,2925281000,2284213000,-724920000,2296509000,708822000,2268115000,608931000,1664083000,0,-4899000,1659184000,0,1659184000,8.69,8.61,191004000,192628000
"2022-12-31","3377.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",46126585000,43749646000,2376939000,0,1697513000,1803313000,3500826000,105117000,3605943000,47355589000,-2181240000,979185000,3066124000,292568000,-8962886000,-13064657000,2239357000,-1229004000,-5305481000,-13024456000,2625399000,-18756180000,0,0,-15649855000,0,-19036534000,-2.06,-2.05,7614822657,7616096000
"2022-11-30","3377.T","JPY","0000000000","2022-11-30","2022-11-29 19:00:00","2022","FY",33480946000,20306586000,13174360000,0,0,0,11143603000,236397000,11520656000,31827242000,363510000,371319000,7809000,447487000,2716712000,2269229000,-615527000,1653702000,607718000,2261420000,711377000,1550043000,0,-1000,1550042000,0,1550042000,110.99,110.99,13965545,13965545
"2023-06-30","3379.KL","MYR","0000000000","2023-06-30","2023-06-29 20:00:00","2022","FY",216835000,131460000,85375000,16000,22537000,11115000,22537000,22094000,71746000,203206000,6776000,26197000,18676000,10606000,164114000,153508000,-102488999,156334000,83713999,134733000,13379000,121354000,0,0,122754000,0,122754000,0.19,0.19,663021000,663021000
"2022-12-31","3379.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",582108000,467459000,114649000,0,103465000,45921000,149386000,0,149386000,616845000,-642000,153000,795000,12502000,-7935000,-20437000,-14300000,-34737000,13505000,-21232000,-360000,-20872000,0,0,-20872000,0,-20872000,-0.55,-0.55,38042000,38042000
"2022-12-31","3380.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",41622653000,46405069000,-4782416000,0,1267890000,1755838000,3023728000,-277936000,2024616999,48429685999,-880873000,880873000,1831848000,40234000,-5815824000,-5856058000,-2100296000,-7956354000,268448000,-7687906000,1181677000,-8869583000,0,0,-8606309000,0,-8606309000,-1.56,-1.56,5527720000,5527720000
"2022-12-31","3380.TW","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",33634197000,27380956000,6253241000,1833973000,1361291000,1320302000,2681593000,-94749000,4515566000,31896522000,-85772000,34419000,120191000,705240000,2359442000,1654202000,60330000,1677345000,-180521000,1534011000,375840000,1158171000,0,0,917075000,0,917075000,1.69,1.68,541719000,546166000
"2022-11-30","338100.KS","KRW","0000000000","2022-11-30","2022-11-29 19:00:00","2022","FY",7633137100,439783771,7193353329,2.025836315450949,1688000,253283300,254971300,32007750,286979050,286979050,6759670,6760000,6759670,-4885967119,7346157870,7346157870,0,7346157870,6759670,7352917540,-13519340,7352917540,0,0,7352917540,-2318916516,9671834056,518.32,518.32,18660000,18660000
"2022-12-31","3382.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",13009754000,9699364000,3310390000,0,2010610000,-27036000,1983574000,59291000,1924283000,11623647000,-217695000,172397000,391347000,1513071000,3112039000,1598968000,-212861000,1386107000,-177231000,1208876000,431519000,1174909000,0,0,345266000,0,345266000,0.0561,0.0561,6158000000,6158000000
"2023-02-28","3382.T","JPY","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",11811302000000,8503617000000,3307685000000,0,185724000000,97091000000,282815000000,-6167000000,2801160000000,11304777000000,-30334000000,6050000000,36384000000,488797000000,995319000000,506522000000,-1000000,506521000000,-103760000000,402761000000,110591000000,292170000000,0,-1000000,280976000000,0,280976000000,106.05,106.04,2649569649,2649605649
"2022-12-31","338220.KQ","KRW","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",8274530570,874881000,7399649570,4846592000,1283962000,4029776000,5313738000,37301000,22766332000,23641213000,-140510560,228543000,369054000,1372219000,-13920618100,-15292837100,-73845530,-15366682620,-295208470,-15661891100,275301420,-15661891100,0,100,-15661891000,0,-15661891000,-1383,-1383,11324578,11324578
"2022-12-31","3383.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",54034327000,53033344000,1000983000,0,3599809000,1232913000,5648355000,-1133617000,11476489000,64509833000,103577000,103577000,393002000,1305718000,-3803467000,-9978927000,5331555000,-4822840000,-5724557000,-10371929000,3001356000,-13373285000,0,0,-14981154000,0,-14981154000,-3.83,-3.83,3914594721,3914834000
"2022-12-31","3386.T","JPY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",9553000000,6112000000,3441000000,82000000,0,0,2624000000,6000000,2624000000,8736000000,3000000,3000000,0,141000000,958000000,790000000,26000000,816000000,-26000000,790000000,238000000,552000000,0,0,517000000,0,517000000,89.13,89.13,5805333,5805333
"2023-02-28","3387.T","JPY","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",118240000000,33231000000,85009000000,0,83131000000,0,83131000000,10000000,79925000000,113156000000,-518000000,215000000,733000000,15163000000,20286000000,5123000000,-40000000,5083000000,-518000000,4565000000,686000000,3879000000,0,-1000000,3385000000,0,3385000000,16.1,16.1,210184160,210184160
"2023-03-31","3388.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",70947149000,60692789000,10254360000,22000000,6680000000,849000000,7529000000,195085000,7529914000,68222703000,-6355000,4794000,11149000,220216000,3356772000,3136556000,-412112000,2724444000,400963000,3125407000,920557000,2204850000,0,-2000,2191591000,0,2191591000,173.23,173.23,12651349,12651349
"2022-12-31","3388.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",8703884000,7156979000,1546905000,0,332360000,623620000,955980000,0,960934000,8112959000,5360000,18471000,13111000,58194000,684228000,626034000,-35109000,590925000,21998000,612923000,138378000,474545000,0,0,466417000,0,466417000,6.3,6.24,74061000,74706000
"2022-12-31","3389.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1039286000,915693000,123593000,0,133323000,55481000,188804000,-39658000,188804000,1104497000,12089000,15377000,3288000,48472000,-22047000,-28841000,-29012000,-104869000,26153000,-31700000,2970000,-34670000,-53469000,0,-34670000,0,-80022000,-0.0078,-0.0078,4428360975,4428360975
"2022-12-31","3390.HK","HKD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",1186185000,942660000,243525000,0,72884000,121411000,176282000,1343000,176282000,1118942000,-11281000,11323000,11323000,18013000,85256000,61690000,3190000,67243000,-14513000,53557000,6736000,43631000,0,0,43750000,0,43750000,0.056,0.0557,780821000,784834000
"2022-12-31","3390.TWO","TWD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",993246000,864266000,128980000,44613000,70506000,25046000,95552000,745000,140165000,1004431000,9913000,17800000,7887000,34516000,123846000,103641000,-114451000,89330000,106564000,95754000,19019000,76735000,0,0,76735000,0,76735000,1.13,1.12,67978000,68528000
"2023-05-31","3391.T","JPY","0000000000","2023-05-31","2023-05-30 20:00:00","2022","FY",970079000000,676717000000,293362000000,0,0,0,247789000000,895000000,247785000000,924502000000,-1177000000,124000000,1301000000,16555000000,62128000000,44756000000,816000000,45572000000,-2117000000,43455000000,14812000000,28643000000,0,-1000000,25258000000,0,25258000000,519.88,518.5,48583935,48713525
"2023-03-31","3392.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",47925283000,36220303000,11704980000,3000000,7532000000,3537000000,11069000000,148536000,11069064000,47289367000,-42632000,2079000,38216000,967018000,1743866000,776847000,-140932000,635915000,102716000,738631000,36131000,702500000,0,-1000,702499000,0,702499000,47.25,47.25,14868791,14868791
"2022-12-31","3393.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",5855844000,3926620000,1929224000,577443000,205366000,512914000,807557000,10549000,1313779000,5240399000,-33475000,33011000,112500000,266999000,646843000,544224000,0,544224000,38210000,582434000,71274000,511160000,0,0,323797000,0,323797000,0.33,0.33,985255264,985255264
"2023-03-31","3393.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",20004407000,11549563000,8454844000,7000000,6380000000,350000000,6730000000,92000000,6730743000,18280306000,-12029000,10000000,12029000,533929000,2483884000,1949956000,-225856000,1724100000,213827000,1937927000,725470000,1212457000,0,-1000,1212456000,0,1212456000,135.11,135.11,8973673,8973673
"2022-12-31","3395.HK","CAD","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",26954296,10758298,16195998,0,3007629,0,3007629,12899169,15906798,26665096,-3182730,3104118,2581083,6089437,5854479,-1129668,807505,-234958,-3257158,-3579321,763280,-3579321,0,0,-4342601,0,-3579321,-0.0101,-0.0101,429349534,429349534
"2023-03-31","3395.T","JPY","0000000000","2023-03-31","2023-03-30 20:00:00","2022","FY",57831134000,13465168000,44365966000,0,7760472000,1034322000,8794794000,1351245000,44126330000,57591498000,3779000,3779000,0,2254339000,2197551000,239635000,-8000,239627000,-296413000,-56786000,-473325000,416539000,0,-1000,416538000,0,416538000,20.15,16.73,20671478,24903025
"2022-12-31","3396.HK","CNY","0000000000","2022-12-31","2022-12-30 19:00:00","2022","FY",483662697000,398208721000,85453976000,0,38917593000,25363417000,64281010000,-77613000,64203397000,462412118000,-5451660000,1460073000,5311828000,10747404000,32031146000,18161240000,3089339000,21283742000,-8401167000,12849412000,2455439000,10393973000,0,0,10393973000,296737000,870326000,4.44,4.43,2338841000,2347793000
"2023-02-28","3396.T","JPY","0000000000","2023-02-28","2023-02-27 19:00:00","2022","FY",32160000000,15105000000,17055000000,0,142000000,8727000000,15908000000,50000000,16614000000,31719000000,33000000,33000000,0,644000000,1455000000,811000000,-371000000,440000000,372000000,812000000,140000000,672000000,0,-1000000,671000000,0,671000000,94.22,94.22,7122000,7122000
